,review,is_bad_review,review_clean,neg,neu,pos,compound,nb_chars,nb_words,word_also,word_amaze,word_amsterdam,word_area,word_around,word_arrive,word_ask,word_bar,word_bathroom,word_beautiful,word_bed,word_big,word_book,word_breakfast,word_building,word_centre,word_check,word_city,word_clean,word_coffee,word_come,word_comfortable,word_construction,word_could,word_day,word_design,word_door,word_even,word_floor,word_food,word_friendly,word_get,word_go,word_good,word_great,word_helpful,word_hotel,word_like,word_little,word_location,word_lot,word_lovely,word_make,word_nice,word_night,word_noise,word_old,word_one,word_park,word_pay,word_place,word_really,word_renovation,word_restaurant,word_room,word_shower,word_sleep,word_spacious,word_staff,word_stay,word_take,word_time,word_tram,word_use,word_view,word_walk,word_well,word_window,word_work,word_would
41, Hotel undergoing the building of a new wing not that this caused us any issues except signs of building work meant reception was a temporary pop up affair Rooms that we had were tired and in need of some love First room had a broken window mechanism and signs of damp with chunks of plaster missing around the window area Shower did not drain properly and overflowed after only a couple of minutes We requested another room which we duly transferred too which was better although bathroom lights would work for no longer than 5 minutes before they went out guess a problem with a transformer overloading Fault reported but not rectified during our stay The building is magnificent the rooms we had just needed some care and attention and then the hotel would be first rate  Nice restaurant although felt breakfast was rather expensive at 17 50 per head Location as expected but with hind sight a little further from the main tourist areas than we might have liked but was quite nice to be out of the noisy city centre Staff very courteous ,0,hotel undergo build new wing cause issue except sign build work meant reception temporary pop affair room tire need love first room break window mechanism sign damp chunk plaster miss around window area shower drain properly overflow couple minute request another room duly transfer good although bathroom light would work longer minute go guess problem transformer overload fault report rectified stay build magnificent room need care attention hotel would first rate nice restaurant although felt breakfast rather expensive per head location expect hind sight little main tourist area might like quite nice noisy city centre staff courteous,0.095,0.694,0.211,0.9444,642,97,0.0,0.0,0.0,0.31447382745303454,0.18309599604700633,0.0,0.0,0.0,0.14629249608642045,0.0,0.0,0.0,0.0,0.13092930051124124,0.0,0.1931239362598249,0.0,0.18309599604700633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543081326060126,0.12717632192854433,0.0,0.0,0.18257859879047345,0.15723691372651727,0.18309599604700633,0.11269982054735225,0.0,0.0,0.0,0.3086162652120252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1349326573733727,0.30839731557772615,0.1635615058724606,0.0,0.0,0.10723895705071751,0.1543081326060126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862478725196498,0.31447382745303454,0.3086162652120252
42, Hotel is going through a major construction renovation was not mentioned during the booking process Staff is poorly trained check in did not work breakfast staff was more interested in me signing the breakfast check although I prepaid the breakfast then serving my cappuccino Room was huge 3 4 meter high ceilings and freezing cold Heating worked in the bathroom very hot but not in the room Was not able to take a shower in the morning water was boiling hot could not regulate the temperature Forget working in the room no working area feels more like a sanatorium And for all that I paid 250 Never again  Love the design of the renovated product The park nearby for a walk ,1,hotel go major construction renovation mention book process staff poorly train check work breakfast staff interested signing breakfast check although prepaid breakfast serve cappuccino room huge meter high ceiling freeze cold heating work bathroom hot room able take shower morning water boil hot could regulate temperature forget work room work area feel like sanatorium pay never love design renovate product park nearby walk,0.093,0.785,0.122,0.2575,427,63,0.0,0.0,0.0,0.14364340507001278,0.0,0.0,0.0,0.0,0.1336451586082044,0.0,0.0,0.0,0.17165633220397367,0.3588304445147206,0.0,0.0,0.34331266440794733,0.0,0.0,0.0,0.0,0.0,0.1632029352701705,0.1672669076462681,0.0,0.17165633220397367,0.0,0.0,0.0,0.0,0.0,0.0,0.1409678241082433,0.0,0.0,0.0,0.0833971203123163,0.14364340507001278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10563223147424347,0.17165633220397367,0.0,0.0,0.15588026977013159,0.0,0.2113017204777644,0.1494212210420465,0.0,0.0,0.19593578354907734,0.0,0.1764279083544933,0.0,0.0,0.0,0.0,0.1494212210420465,0.0,0.0,0.5745736202800511,0.0
43, Water pressure in my shower was no existent Feel bad even saying that  Staff were amazing very very friendly and proud of the place they work in The cafe is very cool Will be back,0,water pressure shower existent feel bad even say staff amaze friendly proud place work cafe cool back,0.198,0.382,0.42,0.7506,101,17,0.0,0.4578720499218804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372788528473708,0.0,0.0,0.3300779643965927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340970915678834,0.0,0.0,0.0,0.0,0.3877833241829612,0.0,0.0,0.2542497944441029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372788528473708,0.0
44, The service was awful They refused to take ownership of a mistake on their part even after being asked about it in the morning  The brunch to purchase in the morning was good ,1,service awful refuse take ownership mistake part even ask morning brunch purchase morning good,0.371,0.488,0.141,-0.5719,94,14,0.0,0.0,0.0,0.0,0.0,0.0,0.5682796231028796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626797475282893,0.0,0.0,0.0,0.0,0.0,0.3742245197194552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682796231028796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45, Bathroom lighting could have been brighter The airconditioning of our room 303 could not be turned down lower than 23 degrees celcius The refrigerator in our room was not cooling there was no thermostat The toiletries were not replenished shampoo shower gel dispenser was empty and was not replenished on the second day either  The location of the hotel is super opening out to Oosterpark The staff was very helpful and friendly The bed was very comfortable The room was spacious enough for 2 people ,0,bathroom lighting could brighter airconditioning room could turn low degree celcius refrigerator room cool thermostat toiletry replenish shampoo shower gel dispenser empty replenished second day either location hotel super open oosterpark staff helpful friendly bed comfortable room spacious enough people,0.072,0.593,0.335,0.9349,305,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22363084411436734,0.0,0.1790795303283618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23588399180781722,0.0,0.5597814412266863,0.27989072061334314,0.0,0.0,0.0,0.0,0.0,0.21282280187565047,0.0,0.0,0.0,0.0,0.27309040264905,0.13954989919856198,0.0,0.0,0.17227921236406865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535749637724601,0.2500292127168832,0.0,0.29521998762643903,0.16393143277170769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46, The hotel is under construction which was never mentioned when I booked it or at any point until we arrived there We then wandered around empty half finished corridors looking for the temporary lobby The room was nice but the bathroom is a glass box inside the bedroom it s not in anyway private Showering or using the toilet feels aptly like you are performing in some kinky Amsterdam window there was also a nail sticking up at the entrance of the glass bathroom which I first discovered with my barefoot We woke up to the sound of scaffolding being hammered together and someone drilling concrete Hardly the relaxing break from noisey London that I believed I had booked The pictures are of a hotel looking over a park yet the room looked over an empty courtyard scattered with random bits of scaffolding and debris The first floor corridor smelled like they were having some serious blocked plumbing issue or perhaps another guest was very unwell Their 17 breakfast is really lazily thrown together with cheap products and entirely tasteless honestly not worth it get breakfast somewhere else instead We spent 100 in 3 days on uber because this hotel is over a mile from anything and the novelty of walking around pretty canals ends 20 minutes before this hotel even comes into view They will also take 50 deposit from you in advance for every day you are planning to stay This meant on arrival I suddenly had to pay a further 150 which caused a non sterling transaction charge on my card only to have the full amount refunded when we left minus the bank charges for this pointless but menditory transaction We made the best of it but I really wish they had been open about the current state of the place and I definitely would have stayed somewhere else  Massive bed,1,hotel construction never mention booked point arrive wander around empty half finish corridor look temporary lobby room nice bathroom glass box inside bedroom anyway private shower use toilet feel aptly like perform kinky amsterdam window also nail stick entrance glass bathroom first discover barefoot woke sound scaffold hammer together someone drill concrete hardly relax break noisey london believe booked picture hotel look park yet room look empty courtyard scatter random bit scaffold debris first floor corridor smell like serious block plumbing issue perhaps another guest unwell breakfast really lazily throw together cheap product entirely tasteless honestly worth get breakfast somewhere else instead spent day uber hotel mile anything novelty walk around pretty canal end minute hotel even come view also take deposit advance every day plan stay mean arrival suddenly pay cause non sterling transaction charge card full amount refund left minus bank charge pointless menditory transaction make best really wish open current state place definitely would stay somewhere else massive bed,0.05,0.788,0.162,0.9676,1097,162,0.2615776975062908,0.0,0.15442788421007794,0.0,0.29281846491400443,0.15442788421007794,0.0,0.0,0.2339600267472044,0.0,0.09367547636692167,0.0,0.0,0.2093902521938457,0.0,0.0,0.0,0.0,0.0,0.0,0.14640923245700221,0.0,0.14285202508894823,0.0,0.29281846491400443,0.0,0.0,0.12573150887852888,0.1281936041082928,0.0,0.0,0.12115658847526607,0.0,0.0,0.0,0.0,0.2919910111537934,0.25146301775705776,0.0,0.0,0.0,0.0,0.1307888487531454,0.12338956473367953,0.0,0.0,0.0,0.0,0.09246021314371701,0.15025130910841406,0.14640923245700221,0.25146301775705776,0.0,0.0,0.12330202527733819,0.1307888487531454,0.0,0.0,0.0,0.24677912946735905,0.15442788421007794,0.0,0.0,0.15025130910841406,0.15442788421007794,0.1307888487531454,0.0,0.15442788421007794,0.0,0.12338956473367953
47, The hotel is a little out of the main town but accessible by tram The hotel restaurant was a little disappointing the food was great but we waited too long for it due to waiting staff prioritising large groups  The hotel looks really impressive Set in a beautiful location The room was clean well decorated and the bed was one of the most comfortable I d ever slept in ,0,hotel little main town accessible tram hotel restaurant little disappointing food great wait long due wait staff prioritise large group hotel look really impressive set beautiful location room clean well decorate bed one comfortable ever sleep,0.056,0.562,0.382,0.95,243,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990378096118407,0.1593858736438243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22253310823569084,0.0,0.0,0.20994345944477422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24305822295910398,0.0,0.0,0.0,0.0,0.18941834472136113,0.0,0.37261013405418425,0.0,0.49822139859266773,0.1533333973065944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213928203670571,0.0,0.0,0.0,0.213928203670571,0.0,0.1835822156786212,0.10489725690800494,0.0,0.25564787175002057,0.0,0.1459036361224161,0.0,0.0,0.0,0.24305822295910398,0.0,0.0,0.0,0.23215257312617044,0.0,0.0,0.0
48, The quality of the hotel was brilliant and even though it was under renovation there was no disruption or noise The location of the hotel is far enough away from the centre of the city that it did not feel like a tourist trap and it is also situated in a fantastic park near some great bars and restaurants I cannot fault the staff facilities or the price and would highly recommend this to anyone ,0,quality hotel brilliant even though renovation disruption noise location hotel far enough away centre city feel like tourist trap also situate fantastic park near great bar restaurant cannot fault staff facility price would highly recommend anyone,0.093,0.54,0.367,0.9355,247,36,0.2655893103756634,0.0,0.0,0.0,0.0,0.0,0.0,0.2973091930358494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31359244814165427,0.0,0.2973091930358494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25531950968210515,0.0,0.0,0.0,0.0,0.0,0.0,0.22606742855433434,0.0,0.29646904926351225,0.25531950968210515,0.0,0.18300068502653738,0.0,0.0,0.0,0.0,0.0,0.31359244814165427,0.0,0.0,0.18775640645308522,0.0,0.0,0.0,0.27706997078930173,0.21910211224696036,0.0,0.0,0.0,0.0,0.1741333970764143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2505637882555573
49, Service horrible Pillows super stiff and big could break your neck Room service was done they removed the towels and did not leave us with anything Door was not closing and found out on second day that it can be easily opened Service in general was poor I would not stay here clean and new,0,service horrible pillow super stiff big could break neck room service do remove towel leave anything door closing find second day easily open service general poor would stay clean new,0.191,0.588,0.221,0.296,183,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40063270474417995,0.0,0.0,0.0,0.0,0.0,0.0,0.348737661836557,0.0,0.0,0.0,0.0,0.3903881247147378,0.3903881247147378,0.0,0.4117691972611233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643873327308298,0.0,0.0,0.0,0.0,0.3290080821910977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290080821910977
50, The bar was shut when I got back at midnight which seemed quite early for a hotel bar on a Saturday night in a city like Amsterdam  My room was upgraded because they are doing renovations in part of the building The room I was given was enormous and very comfortable I wish I had been staying for a week not just one night ,0,bar shut get back midnight seem quite early hotel bar saturday night city like amsterdam room upgrade renovation part building room give enormous comfortable wish stay week one night,0.0,0.754,0.246,0.8176,182,29,0.0,0.0,0.26504222434076125,0.0,0.0,0.0,0.0,0.5025598690666391,0.0,0.0,0.0,0.0,0.0,0.0,0.20793920649291106,0.0,0.0,0.25127993453331954,0.0,0.0,0.0,0.2117716296168652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20793920649291106,0.0,0.0,0.0,0.0,0.1252849306968925,0.2157910726637459,0.0,0.0,0.0,0.0,0.0,0.0,0.4789819327851856,0.0,0.0,0.2157910726637459,0.0,0.0,0.0,0.0,0.23417413841182333,0.0,0.21162138698196173,0.0,0.0,0.0,0.0,0.2117716296168652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51, When arriving I was told I had to pay 19 city tax That wasn t shown on the policies I pre paid extra for there to be petals on the bed there were no petals The sheets weren t changed the cleaner just made the bed didn t even sweep the floor When checking out the receptionist said she would call a taxi for us We waited 30 minutes after 15 we asked how long it would be she said I will check she said that twice Made us late for the airport and nearly missed our flight Wasn t happy at all  The location and views ,0,arrive told pay city tax show policy pre pay extra petal bed petal sheet change clean make bed even sweep floor check receptionist say would call taxi waited minute ask long would say check say twice make late airport nearly miss flight happy location view,0.087,0.787,0.126,0.6124,256,45,0.0,0.0,0.0,0.0,0.0,0.21938889513440749,0.21938889513440749,0.0,0.0,0.0,0.2661612488761542,0.0,0.0,0.0,0.0,0.0,0.4269108375913643,0.20799714967617333,0.18580595836448785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1786212182957711,0.18211900857462254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12802705656571223,0.0,0.0,0.3716119167289757,0.0,0.0,0.0,0.0,0.0,0.0,0.4269108375913643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21938889513440749,0.0,0.0,0.0,0.0,0.35058824274522826
52, I loved everything  The location in a quiet park with a great terrace The space and the rooms are exquisite with a lot of taste The gigantic beds pillows and bedsheets are super comfortable It s dark and silent which is something impossible to find in Amsterdam Staff was very friendly and accommodating The restaurant with a view over the park is great to work and eat,0,love everything location quiet park great terrace space room exquisite lot taste gigantic bed pillow bedsheets super comfortable dark silent something impossible find amsterdam staff friendly accommodate restaurant view park great work eat,0.0,0.542,0.458,0.9744,239,33,0.0,0.0,0.3192018712492438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19362686667265983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25504577853336846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301112372146539,0.0,0.0,0.0,0.4602224744293078,0.0,0.0,0.0,0.0,0.1862741320670378,0.28842938067679297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3822298440795753,0.0,0.0,0.0,0.0,0.22302132796354743,0.1274324173988113,0.0,0.0,0.0,0.17724822942378726,0.0,0.0,0.0,0.0,0.0,0.3192018712492438,0.0,0.0,0.0,0.25988656850611835,0.0
53, Beautiful setting in a lovely park room very spacious clean and comfortable bar area looking over the park was stunning located on the peaceful outskirts of the city but very easy to travel around on the tram system old building with a modern refurbishment it suited us perfectly,0,beautiful set lovely park room spacious clean comfortable bar area look park stun locate peaceful outskirt city easy travel around tram system old building modern refurbishment suit perfectly,0.0,0.467,0.533,0.975,191,28,0.0,0.0,0.0,0.2458305074491954,0.28625963556139566,0.0,0.0,0.28625963556139566,0.0,0.22871956525097548,0.0,0.0,0.0,0.0,0.23688561356933016,0.0,0.0,0.28625963556139566,0.2557186288819951,0.0,0.0,0.24125153339025684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23688561356933016,0.0,0.0,0.0,0.0,0.3019377201330317,0.0,0.36155680177098765,0.0,0.0,0.0,0.0,0.0,0.12054018803164873,0.0,0.0,0.3019377201330317,0.0,0.0,0.0,0.0,0.27930457632293887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54, when you take a shower the whole floor is in the water problem with opening the garage door curtained window some construction good and comfortable mattress near tram station helpful people from recepction,0,take shower whole floor water problem opening garage door curtain window construction good comfortable mattress near tram station helpful people recepction,0.094,0.592,0.314,0.743,155,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28169223185254383,0.32612405967080704,0.0,0.0,0.0,0.35255116960088695,0.0,0.29265961451787015,0.0,0.0,0.0,0.0,0.23216263043191912,0.0,0.32612405967080704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985844288065807,0.0,0.0,0.0,0.0,0.35255116960088695,0.0,0.32612405967080704,0.0,0.0,0.0,0.0,0.35255116960088695,0.0,0.0
55, The hotel is lovely and the staff were amazing They even sorted out booking a meal and taxi for me when I emailed them about this when I first booked online This was such a good idea as we found out after that it was one of the best in town It is set in a park and just looks amazing from the outside and inside is top draw too I would highly recommend ,0,hotel lovely staff amaze even sort book meal taxi email first book online good idea find one best town set park look amazing outside inside top draw would highly recommend,0.0,0.502,0.498,0.9712,171,30,0.0,0.3392232907445988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660097673100334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761875318711056,0.0,0.0,0.0,0.0,0.0,0.2233859316711216,0.0,0.0,0.16035017279762848,0.0,0.0,0.0,0.0,0.26613805433000143,0.0,0.0,0.0,0.0,0.0,0.2761875318711056,0.20310229545650824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18836583704373625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27104311120109814
56, there was construction work going on in the hotel which i was not expecting and would like to have known about in advance the bar staff we not keen to serve use when we arrived late from the airport at 11 30pm despite at check in being told the bar was open until 12 mid night  location in the park Cool interior design comfy bed ,0,construction work go hotel expect would like know advance bar staff keen serve use arrive late airport despite check tell bar open mid night location park cool interior design comfy bed,0.0,0.793,0.207,0.743,185,31,0.0,0.0,0.0,0.0,0.0,0.27411297084633135,0.0,0.5197593669485882,0.0,0.0,0.16627607930865168,0.0,0.0,0.0,0.0,0.0,0.2666994560207155,0.0,0.0,0.0,0.0,0.0,0.2535655603186127,0.0,0.0,0.2666994560207155,0.0,0.0,0.0,0.0,0.0,0.0,0.2190192550625993,0.0,0.0,0.0,0.1295726544742871,0.22317625863992951,0.0,0.15996195615297032,0.0,0.0,0.0,0.0,0.2476872522935451,0.0,0.0,0.0,0.16411895973030047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522110085209018,0.0,0.0,0.0,0.0,0.2666994560207155,0.0,0.0,0.0,0.0,0.22317625863992951,0.2190192550625993
57, Some building work was being carried out during our stay which was noisy but obviously unavoidable stairs in our room were very narrow and steep which meant getting up in the middle of the night to go to the toilet was a real task  Location was good but needed tram subway to get to centre of Amsterdam Room was nice but stairs were hard to get up and down to get to bed at night room was clean hotel was nice and modern located in next a lovely park staff were friendly ,0,building work carry stay noisy obviously unavoidable stair room narrow steep meant get middle night go toilet real task location good need tram subway get centre amsterdam room nice stair hard get get bed night room clean hotel nice modern locate next lovely park staff friendly,0.052,0.641,0.307,0.9442,278,46,0.0,0.0,0.19463138333518787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11806279444374355,0.0,0.0,0.0,0.15269829367754967,0.19463138333518787,0.0,0.0,0.16483820061286653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14030891562377004,0.6107931747101987,0.15551259926978597,0.12816900868845316,0.0,0.0,0.09200186662046218,0.0,0.0,0.11357950961214779,0.0,0.15269829367754967,0.0,0.31102519853957195,0.35173609187147714,0.0,0.0,0.0,0.11653115160955867,0.0,0.0,0.0,0.0,0.0,0.23310340490495918,0.0,0.0,0.0,0.10807602083111596,0.15551259926978597,0.0,0.0,0.18004188425888248,0.0,0.0,0.0,0.0,0.0,0.15846424126719688,0.0
58, The hotel is under renovation so even though it was in a park our view was of scaffolding Also the bed would benefit from more pillows blankets Personal preference  The location was perfect and so beautiful Only a tram ride from the centre anywhere really ,0,hotel renovation even though park view scaffold also bed would benefit pillow blanket personal preference location perfect beautiful tram ride centre anywhere really,0.0,0.654,0.346,0.891,165,23,0.2960835296542379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26482269389822977,0.21206521770911516,0.0,0.0,0.0,0.0,0.34959825298451686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28463457926578545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16525439675078937,0.0,0.0,0.20401231011579746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20931407013028333,0.0,0.0,0.28463457926578545,0.3088823672777238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32339249263079356,0.0,0.34959825298451686,0.0,0.0,0.0,0.0,0.27933281925129955
59, Basically everything The style of the hotel is really great The breakfast is really good good quality food really really nice coffe order from the bar The wifi was good in my room and also throuout the hotel The location is near a metro station its easy to get to the center I loved this hotel honestly and i will stay here again for sure The staff cares that you have a good stay i really liked that Thumbs up from me ,0,basically everything style hotel really great breakfast really good good quality food really really nice coffe order bar wifi good room also throuout hotel location near metro station easy get center love hotel honestly stay sure staff care good stay really like thumb,0.0,0.443,0.557,0.9898,268,43,0.14471246931122733,0.0,0.0,0.0,0.0,0.0,0.0,0.16199577992160238,0.0,0.0,0.0,0.0,0.0,0.11584084091856997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15805987661646068,0.0,0.13405477040838534,0.0,0.45008144149883333,0.12317805927755034,0.0,0.24230701227728726,0.139116731231269,0.0,0.09971214947762078,0.0,0.0,0.0,0.13652546658278367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695583656156345,0.0,0.0,0.0682143038915994,0.0,0.0,0.0,0.09488060285572937,0.27305093316556733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60, The place is completely mismanaged The property is amazing and whoever is running the place is doing it a disservice Don t stay here if you are expecting a 4 star experience it s a 4 star location with 1 star service The restaurant service is the worst I have ever experienced The staff need guidance on how to serve efficiently The hotel has many strange design choices too Had a double bedroom with a friend yet you can easily see into the bathroom shower and toilet Shower overflows all over bathroom quickly You can see into the urinals from the reception area Loud security doors right outside our room woke us up regularly Put the security measures on the elevators ya goofs This is the only negative review I have ever written but the place has potential and needs new management  The property is beautiful,1,place completely mismanage property amaze whoever run place disservice stay expect star experience star location star service restaurant service worst ever experienced staff need guidance serve efficiently hotel many strange design choice double bedroom friend yet easily see bathroom shower toilet shower overflow bathroom quickly see urinals reception area loud security door right outside room wake regularly put security measure elevator ya goofs negative review ever write place potential need new management property beautiful,0.102,0.678,0.22,0.8797,532,74,0.0,0.22590215395903163,0.0,0.18392415865479564,0.0,0.0,0.0,0.0,0.34224437026287385,0.17112218513143693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21979252345762534,0.22590215395903163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10678349751037534,0.0,0.0,0.1318279479255799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6425166246504908,0.0,0.0,0.1578342826393701,0.09018511533762211,0.3826444012787869,0.0,0.0,0.12544023208746466,0.18049828625176828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61, The bathroom if someone took shower because it will flow over to the elevated floor  Most of the thing we experience is a very good just keep it up,0,bathroom someone take shower flow elevate floor thing experience good keep,0.0,0.775,0.225,0.4404,74,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40998120791787435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4492816092592764,0.0,0.0,0.0,0.0,0.35640858880428206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45837719322831666,0.0,0.0,0.0,0.0,0.5412251946189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62, Soundproofing was poor could hear everything from outside our room and woke one morning thinking someone had come into our room as sound was so clear Service and food in the restaurant was awful at dinner so we didn t eat there again  I d booked the trip as a surprise for my partners birthday We got a free room upgrade upon arrival and balloons delivery to the room by the front of house staff to wish him a happy birthday Great staff very welcoming friendly and helpful Lovely room very comfy bed ,0,soundproof poor could hear everything outside room wake one morning think someone come room sound clear service food restaurant awful dinner eat book trip surprise partner birthday get free room upgrade upon arrival balloon delivery room front house staff wish happy birthday great staff welcome friendly helpful lovely room comfy bed,0.08,0.51,0.41,0.9756,334,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16532158471111083,0.0,0.26516848902295315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25838786483797427,0.0,0.0,0.25838786483797427,0.0,0.0,0.0,0.0,0.0,0.25210998740365803,0.19647249914173465,0.21382116197058107,0.0,0.0,0.19647249914173465,0.25210998740365803,0.0,0.0,0.0,0.0,0.0,0.21382116197058107,0.0,0.0,0.0,0.0,0.0,0.2218951330922446,0.0,0.0,0.0,0.0,0.0,0.19041902602102131,0.5440187498245029,0.0,0.0,0.0,0.30267450668525064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
